,Age,Attrition,DistanceFromHome,Education,EnvironmentSatisfaction,Gender,JobSatisfaction,MonthlyIncome,NumCompaniesWorked,OverTime,PercentSalaryHike,RelationshipSatisfaction,WorkLifeBalance,YearsAtCompany,YearsInCurrentRole,BusinessTravel_Non-Travel,BusinessTravel_Travel_Frequently,BusinessTravel_Travel_Rarely,Department_Human Resources,Department_Research & Development,Department_Sales,JobRole_Healthcare Representative,JobRole_Human Resources,JobRole_Laboratory Technician,JobRole_Manager,JobRole_Manufacturing Director,JobRole_Research Director,JobRole_Research Scientist,JobRole_Sales Executive,JobRole_Sales Representative,MaritalStatus_Divorced,MaritalStatus_Married,MaritalStatus_Single
784,38,0,17,1,3,1,3,8823,0,0,18,1,2,19,9,0,0,1,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0
785,40,0,20,4,1,0,4,10322,4,0,20,4,3,11,10,0,0,1,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0
786,27,0,8,5,1,0,3,4621,1,0,19,4,3,3,2,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0
787,55,0,2,1,4,0,2,10976,3,0,18,2,3,3,2,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0
788,28,0,10,3,3,1,3,3660,3,0,13,4,4,8,7,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1
789,44,1,1,2,2,0,1,10482,9,0,14,4,3,20,6,0,0,1,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0
790,33,0,5,3,4,0,4,7119,4,0,15,3,3,3,2,0,0,1,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0
791,35,1,4,3,4,0,1,9582,0,1,22,1,3,8,7,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1
792,33,1,29,4,1,1,3,4508,1,0,22,2,3,13,7,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1
793,28,0,15,2,1,0,3,2207,1,0,16,4,2,4,2,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0
794,34,0,3,1,1,0,4,7756,0,0,17,3,2,6,2,0,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1
795,37,0,10,4,4,1,4,6694,2,1,14,3,3,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,1,0,0
796,25,1,4,1,4,0,4,3691,1,1,15,2,4,7,7,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0
797,26,1,21,3,1,0,3,2377,1,0,20,3,2,1,1,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0
798,33,1,25,3,1,0,2,2313,4,1,20,2,3,2,2,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1
799,42,0,2,2,4,0,1,17665,0,0,17,4,3,22,6,0,0,1,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0
800,28,1,1,3,1,0,2,2596,1,0,15,1,3,1,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0
801,50,1,1,4,4,0,3,4728,3,1,14,4,3,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1
802,33,0,7,3,4,1,2,4302,0,0,17,3,3,3,2,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0
803,34,0,3,4,3,0,4,2979,3,0,17,4,3,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0
804,48,0,1,4,1,0,4,16885,2,0,22,3,2,5,4,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1
805,45,0,9,4,2,1,3,5593,1,0,13,4,3,15,10,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0
806,52,0,7,4,2,0,2,10445,7,0,19,4,3,8,6,0,0,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1
807,38,0,10,4,3,0,3,8740,0,1,14,2,3,8,7,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,1,0,0
808,29,0,28,4,3,1,4,2514,4,0,22,1,3,7,5,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0
809,28,0,3,3,4,1,2,7655,0,0,17,2,2,9,7,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0
810,46,0,3,1,1,0,3,17465,3,0,12,4,3,12,9,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0
811,38,0,2,2,4,0,2,7351,7,0,16,3,3,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1
812,43,0,27,3,3,1,1,10820,8,0,11,3,3,8,7,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0
813,39,1,2,3,1,0,4,12169,7,0,11,4,3,18,7,0,1,0,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0
814,40,0,14,3,3,0,3,19626,1,0,14,1,4,20,7,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1
815,21,0,1,1,4,1,2,2070,1,1,11,3,4,2,2,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1
816,39,0,9,3,3,0,2,6782,9,0,15,3,2,5,4,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1
817,36,0,18,4,1,0,4,7779,2,0,20,1,3,11,9,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1
818,31,0,20,3,3,0,4,2791,0,0,12,1,3,2,2,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,1,0
819,28,0,2,1,1,0,2,3201,0,0,17,1,1,5,3,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0
820,35,0,11,2,4,0,4,4968,1,0,11,4,3,5,2,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,1,0,0
821,49,0,8,4,4,0,2,13120,6,0,17,2,3,9,8,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0
822,34,0,2,2,4,0,3,4033,2,0,11,4,2,3,2,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1
823,29,0,10,3,4,1,2,3291,0,0,14,4,2,7,5,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0
824,42,0,29,3,2,0,4,4272,4,0,19,1,3,1,0,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1
825,29,0,8,1,2,0,4,5056,1,1,15,3,2,10,7,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0
826,38,0,1,3,3,0,3,2844,1,0,13,4,4,7,6,0,0,1,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0
827,28,0,6,3,3,0,3,2703,1,1,14,4,3,3,1,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0
828,18,1,8,1,3,0,3,1904,1,0,12,4,3,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1
829,33,1,9,4,1,1,1,8224,0,1,17,1,3,5,2,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1
830,41,0,12,4,2,0,4,4766,3,1,11,1,3,1,0,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0
831,31,1,15,3,3,0,3,2610,1,0,12,3,2,2,2,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0
832,37,0,25,2,3,1,4,5731,7,0,13,3,3,6,2,0,0,1,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0
833,27,0,6,3,4,0,3,2539,1,0,13,3,3,4,2,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0
834,34,0,9,1,2,1,3,5714,1,0,20,1,2,6,5,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0
835,35,0,8,4,3,0,3,4323,1,0,17,2,1,5,4,0,0,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1
836,29,1,23,1,4,1,1,7336,1,0,13,1,1,11,8,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0
837,40,0,9,4,2,1,3,13499,9,0,17,3,2,18,7,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1
838,42,1,12,3,3,0,1,13758,0,1,12,2,2,21,9,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1
839,42,0,4,4,2,0,1,5155,7,0,13,4,4,6,4,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1
840,35,0,1,4,4,0,3,2258,6,0,12,2,3,8,0,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0
841,24,0,24,3,4,0,2,3597,8,0,22,4,3,4,3,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1
842,28,1,12,1,3,1,4,2515,1,1,11,4,2,1,1,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0
843,26,0,3,4,1,0,4,4420,1,0,22,2,3,8,7,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0
844,30,0,10,3,3,0,3,6578,1,0,18,1,3,10,3,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0
845,40,0,26,2,3,1,4,4422,3,1,13,4,1,1,1,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0
846,35,0,2,3,3,0,2,10274,2,0,18,2,4,7,7,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0
847,34,0,1,3,4,0,1,5343,0,0,20,3,3,13,9,0,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1
848,35,0,4,4,4,0,4,2376,1,0,13,2,4,2,2,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0
849,43,1,9,3,1,1,3,5346,8,0,13,2,2,4,3,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1
850,32,0,2,1,3,1,1,2827,1,0,12,3,3,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,1,0,0
851,56,0,4,4,4,1,1,19943,4,0,13,4,3,5,2,0,0,1,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0
852,29,0,6,1,2,1,4,3131,1,0,13,1,3,10,8,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0
853,19,0,9,2,3,0,1,2552,1,0,25,3,3,1,1,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1
854,45,0,7,3,1,1,3,4477,4,1,19,3,2,3,2,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0
855,37,0,1,3,4,1,4,6474,1,0,13,2,2,14,8,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0
856,20,0,3,3,1,0,3,3033,1,0,12,1,2,2,2,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1
857,44,1,10,4,3,0,3,2936,1,1,11,3,3,6,4,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1
858,53,0,7,2,4,1,3,18606,3,0,18,2,3,7,7,0,0,1,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0
859,29,0,15,1,2,1,4,2168,0,1,18,1,2,5,4,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0
860,22,1,3,4,3,0,4,2853,0,1,11,2,3,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0
861,46,0,2,3,3,1,1,17048,8,0,23,1,3,26,15,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0
862,44,0,17,3,4,0,3,2290,2,0,13,4,3,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1
863,33,0,2,3,2,0,3,3600,1,0,13,4,3,5,4,0,0,1,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0
864,41,1,5,2,1,0,1,2107,6,0,17,1,1,1,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0
865,30,0,29,4,3,0,1,4115,8,0,19,3,3,4,3,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,1,0,0
866,40,0,2,4,2,0,2,4327,5,0,12,4,3,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0
867,50,0,2,3,4,1,1,17856,2,0,22,3,3,2,2,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0
868,28,0,19,4,4,0,1,3196,1,0,12,3,3,6,5,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0
869,46,0,15,2,4,0,2,19081,5,0,11,1,3,4,2,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0
870,35,0,17,4,3,0,1,8966,3,1,15,4,3,7,7,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0
871,24,1,17,2,4,1,2,2210,1,0,13,1,1,1,0,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0
872,33,0,25,3,2,1,3,4539,1,0,12,1,2,10,7,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0
873,36,0,6,4,3,0,3,2741,1,0,14,3,3,7,7,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0
874,30,0,7,4,3,0,3,3491,1,0,13,1,2,10,7,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0
875,44,0,29,4,4,0,4,4541,1,0,25,2,3,20,11,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1
876,20,0,21,3,3,0,4,2678,1,0,17,4,3,2,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1
877,46,0,2,4,4,0,4,7379,2,0,11,3,2,6,3,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0
878,42,0,2,5,4,0,1,6272,7,0,16,1,4,4,3,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0
879,60,0,7,4,2,0,4,5220,0,1,18,2,3,11,7,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,1,0,0
880,32,0,13,3,3,1,2,2743,1,0,20,3,3,2,2,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0
881,32,0,2,2,4,1,3,4998,4,1,14,4,3,8,7,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1
882,36,0,1,3,3,1,1,10252,2,1,21,3,3,7,7,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0
883,33,0,9,3,1,0,4,2781,0,0,13,2,3,14,10,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0
884,40,0,10,3,2,1,2,6852,7,0,12,2,4,5,1,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,1,0,0
885,25,0,10,4,3,0,4,4950,0,0,14,2,3,4,3,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1
886,30,0,1,3,4,0,2,3579,0,1,21,1,3,11,9,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0
887,42,0,26,5,1,1,1,13191,3,1,17,3,3,1,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0
888,35,0,8,2,3,1,4,10377,4,1,11,2,2,13,2,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0
889,27,0,14,3,1,0,1,2235,1,1,14,4,2,9,7,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0
890,54,0,1,4,4,1,3,10502,7,0,17,1,1,5,4,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0
891,44,0,2,1,1,1,4,2011,1,0,13,4,3,10,5,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0
892,19,1,10,3,1,1,2,1859,1,1,25,2,4,1,1,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1
893,29,0,1,3,1,1,4,3760,1,0,15,1,3,3,2,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0
894,54,0,3,3,4,0,4,17779,3,0,14,1,3,10,9,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0
895,31,0,11,2,3,0,1,6833,1,1,12,4,2,6,5,0,0,1,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0
896,31,0,24,3,3,1,1,6812,1,0,19,2,3,10,9,0,0,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1
897,59,0,3,3,3,1,4,5171,5,0,17,4,3,6,1,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1
898,43,0,3,3,3,0,4,19740,3,0,14,2,3,8,7,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0
899,49,0,4,2,1,0,3,18711,2,0,13,3,4,1,0,0,0,1,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0
900,36,0,3,3,3,0,2,3692,1,0,12,3,2,11,10,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0
901,48,0,2,2,4,0,2,2559,5,0,11,3,2,1,0,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1
902,27,0,4,2,1,0,3,2517,1,0,11,2,3,5,3,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0
903,29,0,7,3,3,0,4,6623,1,1,11,2,3,6,0,0,0,1,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0
904,48,0,1,3,4,0,4,18265,6,0,12,3,4,1,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1
905,29,0,1,3,4,1,4,16124,3,0,14,2,2,7,7,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0
906,34,0,20,3,3,1,3,2585,0,0,17,4,2,1,0,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0
907,44,0,5,3,2,0,2,18213,7,0,11,3,3,22,9,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0
908,33,0,10,5,4,0,3,8380,0,1,14,4,3,9,8,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,1,0,0
909,19,0,25,3,2,1,4,2994,1,1,12,4,3,1,0,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1
910,23,0,1,2,4,0,3,1223,1,0,22,4,3,1,0,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0
911,25,1,24,1,3,0,4,1118,1,1,14,4,3,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1
912,26,0,4,2,3,0,4,2875,1,1,20,2,2,8,5,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1
913,45,1,2,3,1,1,2,18824,2,1,16,1,3,24,10,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1
914,55,0,8,1,4,0,2,13577,1,1,15,4,3,33,9,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0
915,21,1,10,2,1,1,3,2625,1,0,20,3,1,2,2,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1
916,46,0,4,2,4,1,2,18789,2,0,14,3,3,11,4,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0
917,34,0,2,3,3,1,1,4538,0,1,12,4,3,3,2,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1
918,51,0,9,3,4,0,2,19847,4,1,24,1,2,29,10,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0
919,59,0,18,4,4,0,4,10512,6,0,12,4,2,9,7,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1
920,34,0,19,3,3,1,2,4444,4,0,13,3,4,11,8,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0
921,28,0,1,4,4,0,3,2154,0,1,11,3,2,4,2,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1
922,44,0,4,2,3,0,1,19190,1,0,14,4,2,25,9,0,0,1,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0
923,34,0,11,3,3,0,2,4490,4,0,11,4,4,10,9,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0
924,35,0,6,1,3,0,3,3506,0,1,14,4,3,3,2,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0
925,42,0,7,4,2,1,2,2372,6,1,16,4,3,1,0,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0
926,43,0,4,4,4,1,4,10231,3,0,14,4,4,21,7,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1
927,36,0,2,4,3,1,2,5410,9,1,11,4,3,16,14,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1
928,44,1,15,3,1,1,4,7978,1,0,11,4,3,10,7,0,0,1,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0
929,28,0,2,3,4,0,4,3867,1,1,12,2,3,2,2,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0
930,51,0,6,2,2,1,3,2838,0,0,14,2,2,7,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1
931,30,0,9,2,3,1,3,4695,7,1,18,3,3,8,4,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1
932,29,1,7,3,2,1,3,3339,3,1,13,1,3,7,7,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0
933,28,0,1,3,4,0,1,2080,2,0,11,2,2,3,2,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1
934,25,0,1,3,4,1,2,2096,1,0,18,4,2,2,2,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1
935,32,0,8,3,3,0,4,6209,1,0,15,3,4,10,7,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0
936,45,0,25,3,2,1,2,18061,3,0,22,3,3,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1
937,39,0,13,4,3,1,2,17123,6,1,13,4,3,19,9,0,0,1,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0
938,58,0,23,4,1,0,3,2372,1,0,12,4,3,2,2,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0
939,32,1,7,2,4,0,3,4883,1,0,18,1,3,10,4,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0
940,39,1,23,3,3,0,1,3904,0,0,13,1,3,5,2,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1
941,30,0,6,3,1,1,4,4627,0,0,12,1,3,9,2,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0
942,36,0,10,4,4,1,3,7094,3,0,12,1,3,7,7,0,0,1,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0
943,46,0,1,2,4,1,1,3423,6,0,12,3,4,7,6,0,0,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1
944,28,0,1,3,3,1,4,6674,0,0,11,1,3,9,8,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0
945,50,0,28,3,4,1,1,16880,4,1,11,2,3,3,2,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0
946,40,1,25,4,4,0,2,9094,2,1,12,3,3,5,4,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1
947,52,1,5,3,2,0,2,8446,9,1,19,3,2,8,7,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1
948,30,0,17,4,2,1,1,11916,1,1,23,4,3,9,1,0,0,1,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0
949,39,0,18,2,1,0,3,4534,0,0,11,1,3,8,7,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1
950,31,0,2,4,4,1,3,9852,1,1,19,1,2,10,8,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1,0,0
951,41,0,10,2,3,0,2,6151,1,0,13,1,3,19,2,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1
952,31,1,1,3,4,1,2,2302,1,1,11,1,4,3,2,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1
953,44,1,3,3,1,0,1,2362,4,0,12,3,4,3,2,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0
954,42,0,2,1,3,0,3,17861,0,1,13,4,2,20,8,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0
955,55,0,2,2,4,1,3,19187,4,0,14,4,3,19,9,0,0,1,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0
956,56,0,8,4,4,0,2,19717,6,0,14,1,3,7,3,0,0,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1
957,40,0,16,2,3,0,3,3544,9,0,16,2,3,4,2,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0
958,34,0,9,3,4,0,4,8500,0,0,11,4,2,9,7,0,0,1,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0
959,40,0,2,3,3,0,4,4661,1,0,13,3,3,9,8,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1
960,41,0,1,3,3,1,1,4103,0,0,17,4,3,9,3,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,1,0,0
961,35,0,4,4,3,0,3,4249,1,1,11,2,3,9,6,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1
962,51,0,5,3,3,0,2,14026,1,1,11,2,3,33,9,0,0,1,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0
963,38,0,2,2,2,1,1,6893,3,0,15,4,3,7,7,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,1,0,0
964,34,0,15,2,3,1,1,6125,1,0,12,4,4,10,8,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1
965,25,0,19,1,4,0,4,3669,3,0,11,3,2,3,2,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0
966,58,1,7,4,3,1,1,10008,7,1,14,4,2,10,9,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0
967,40,0,1,4,2,0,2,2387,3,0,22,3,3,4,2,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0
968,36,0,7,3,1,1,1,4639,2,0,16,4,2,15,7,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0
969,48,0,4,3,4,0,4,7898,1,0,11,3,3,10,9,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1
970,27,0,11,3,3,1,4,2534,8,0,14,2,3,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,1,0
971,51,0,11,2,4,1,2,13142,3,0,16,2,2,5,2,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1
972,18,0,1,3,4,1,4,1611,1,0,15,3,4,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1
973,35,0,1,3,4,1,4,5363,0,0,12,2,3,9,7,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0
974,27,0,2,1,4,0,4,5071,3,0,20,2,3,6,2,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1
975,55,1,13,4,1,0,3,13695,6,1,17,3,2,19,7,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1
976,56,0,23,3,4,0,2,13402,4,1,12,1,3,19,16,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0
977,34,0,26,1,1,1,3,2029,1,0,20,3,3,5,4,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0
978,40,0,2,1,2,1,3,6377,5,0,20,2,3,12,11,0,0,1,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0
979,34,0,29,3,2,0,3,5429,4,0,13,1,3,8,7,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0
980,31,1,2,3,3,1,4,2785,7,0,14,3,4,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1
